store,type,department,date,weekly_sales,is_holiday,temperature,fuel_price,unemployment
13,A,81,12/03/2010,28210.31,FALSE,-3.444.444.444,742.852.161,7.795
13,A,81,01/07/2011,29605.64,FALSE,-8.366.666.667,763.721.763,7.47
13,A,82,02/05/2010,23472.62,FALSE,-261.111.111,704.283.024,8.316
13,A,82,03/05/2010,24989.83,FALSE,4.805.555.556,708.245.606,8.316
13,A,82,04/02/2010,25968.15,FALSE,5.638.888.889,750.777.327,8.107
13,C,82,05/07/2010,28000.12,FALSE,6.9,778.779.577,8.107
13,A,82,06/04/2010,29189.96,FALSE,1.547.222.222,75.843.832,8.107
13,A,82,07/02/2010,29977.97,FALSE,2.601.111.111,743.380.506,7.951
13,A,82,08/06/2010,28219.21,FALSE,2.735.555.556,74.021.044,7.951
13,A,82,09/03/2010,24762.25,FALSE,1.872.777.778,757.645.803,7.951
13,C,82,10/01/2010,27578.96,FALSE,2.041.111.111,753.683.221,7.795
13,A,82,11/05/2010,30436.01,FALSE,9.977.777.778,747.871.433,7.795
13,A,82,12/03/2010,41643.8,FALSE,-3.444.444.444,742.852.161,7.795
13,A,82,01/07/2011,24644.38,FALSE,-8.366.666.667,763.721.763,7.47
13,A,83,02/05/2010,6138.28,FALSE,-261.111.111,704.283.024,8.316
13,A,83,03/05/2010,7174.51,FALSE,4.805.555.556,708.245.606,8.316
13,A,83,04/02/2010,6441.57,FALSE,5.638.888.889,750.777.327,8.107
13,A,83,05/07/2010,5853.39,FALSE,6.9,778.779.577,8.107
13,A,83,06/04/2010,4395.73,FALSE,1.547.222.222,75.843.832,8.107
13,A,83,07/02/2010,5218.98,FALSE,2.601.111.111,743.380.506,7.951
13,A,83,08/06/2010,5067.61,FALSE,2.735.555.556,74.021.044,7.951
13,A,83,09/03/2010,4298.31,FALSE,1.872.777.778,757.645.803,7.951
13,A,83,10/01/2010,4009.43,FALSE,2.041.111.111,753.683.221,7.795
13,A,83,11/05/2010,4279.53,FALSE,9.977.777.778,747.871.433,7.795
13,A,83,12/03/2010,3153.92,FALSE,-3.444.444.444,742.852.161,7.795
13,A,83,01/07/2011,5314.9,FALSE,-8.366.666.667,763.721.763,7.47
13,A,85,02/05/2010,5020.32,FALSE,-261.111.111,704.283.024,8.316
13,A,85,03/05/2010,3877.52,FALSE,4.805.555.556,708.245.606,8.316
13,A,85,04/02/2010,4702.91,FALSE,5.638.888.889,750.777.327,8.107
13,A,85,05/07/2010,5698.98,FALSE,6.9,778.779.577,8.107
13,A,85,06/04/2010,5148.62,FALSE,1.547.222.222,75.843.832,8.107
13,C,85,07/02/2010,5051.43,FALSE,2.601.111.111,743.380.506,7.951
13,A,85,08/06/2010,4827.26,FALSE,2.735.555.556,74.021.044,7.951
13,A,85,09/03/2010,4911.39,FALSE,1.872.777.778,757.645.803,7.951
13,A,85,10/01/2010,5616.24,FALSE,2.041.111.111,753.683.221,7.795
13,A,85,11/05/2010,5008.16,FALSE,9.977.777.778,747.871.433,7.795
13,A,85,12/03/2010,5973.28,FALSE,-3.444.444.444,742.852.161,7.795
13,A,85,01/07/2011,3669.18,FALSE,-8.366.666.667,763.721.763,7.47
13,A,87,02/05/2010,13482.46,FALSE,-261.111.111,704.283.024,8.316
13,A,87,03/05/2010,12130.27,FALSE,4.805.555.556,708.245.606,8.316
13,A,87,04/02/2010,13177.2,FALSE,5.638.888.889,750.777.327,8.107
13,A,87,05/07/2010,11415.45,FALSE,6.9,778.779.577,8.107
13,A,87,06/04/2010,11246.5,FALSE,1.547.222.222,75.843.832,8.107
13,A,87,07/02/2010,13718.25,FALSE,2.601.111.111,743.380.506,7.951
13,A,87,08/06/2010,16350.67,FALSE,2.735.555.556,74.021.044,7.951
13,A,87,09/03/2010,14982.51,FALSE,1.872.777.778,757.645.803,7.951
13,C,87,10/01/2010,16175.63,FALSE,2.041.111.111,753.683.221,7.795
13,A,87,11/05/2010,13296.73,FALSE,9.977.777.778,747.871.433,7.795
13,A,87,12/03/2010,12719.77,FALSE,-3.444.444.444,742.852.161,7.795
13,A,87,01/07/2011,13572.36,FALSE,-8.366.666.667,763.721.763,7.47
13,A,90,02/05/2010,111718.02,FALSE,-261.111.111,704.283.024,8.316
13,A,90,03/05/2010,108390.05,FALSE,4.805.555.556,708.245.606,8.316
13,A,90,04/02/2010,109680.84,FALSE,5.638.888.889,750.777.327,8.107
13,A,90,05/07/2010,107191.36,FALSE,6.9,778.779.577,8.107
13,A,90,06/04/2010,101863.29,FALSE,1.547.222.222,75.843.832,8.107
13,A,90,07/02/2010,101460.87,FALSE,2.601.111.111,743.380.506,7.951
13,A,90,08/06/2010,104029.58,FALSE,2.735.555.556,74.021.044,7.951
13,A,90,09/03/2010,109777.72,FALSE,1.872.777.778,757.645.803,7.951
13,A,90,10/01/2010,102674.25,FALSE,2.041.111.111,753.683.221,7.795
13,A,90,11/05/2010,108259.68,FALSE,9.977.777.778,747.871.433,7.795
13,A,90,12/03/2010,103469.3,FALSE,-3.444.444.444,742.852.161,7.795
13,A,90,01/07/2011,110972.81,FALSE,-8.366.666.667,763.721.763,7.47
13,A,91,02/05/2010,89955.29,FALSE,-261.111.111,704.283.024,8.316
13,C,91,03/05/2010,86624.04,FALSE,4.805.555.556,708.245.606,8.316
13,A,91,04/02/2010,80845.98,FALSE,5.638.888.889,750.777.327,8.107
13,A,91,05/07/2010,86285.2,FALSE,6.9,778.779.577,8.107
13,A,91,06/04/2010,76408.36,FALSE,1.547.222.222,75.843.832,8.107
13,C,91,07/02/2010,75659.24,FALSE,2.601.111.111,743.380.506,7.951
13,A,91,08/06/2010,82134.91,FALSE,2.735.555.556,74.021.044,7.951
13,A,91,09/03/2010,75365.71,FALSE,1.872.777.778,757.645.803,7.951
13,A,91,10/01/2010,72049.72,FALSE,2.041.111.111,753.683.221,7.795
13,A,91,11/05/2010,72768.91,FALSE,9.977.777.778,747.871.433,7.795
13,A,91,12/03/2010,67075.09,FALSE,-3.444.444.444,742.852.161,7.795
13,A,91,01/07/2011,82581.02,FALSE,-8.366.666.667,763.721.763,7.47
13,A,92,02/05/2010,166872.27,FALSE,-261.111.111,704.283.024,8.316
13,A,92,03/05/2010,160382.53,FALSE,4.805.555.556,708.245.606,8.316
13,A,92,04/02/2010,151170.23,FALSE,5.638.888.889,750.777.327,8.107
13,A,92,05/07/2010,153645.91,FALSE,6.9,778.779.577,8.107
13,A,92,06/04/2010,142402.1,FALSE,1.547.222.222,75.843.832,8.107
13,A,92,07/02/2010,138042.5,FALSE,2.601.111.111,743.380.506,7.951
13,A,92,08/06/2010,143407.17,FALSE,2.735.555.556,74.021.044,7.951
13,A,92,09/03/2010,151579.15,FALSE,1.872.777.778,757.645.803,7.951
13,A,92,10/01/2010,141311.91,FALSE,2.041.111.111,753.683.221,7.795
13,A,92,11/05/2010,148631.16,FALSE,9.977.777.778,747.871.433,7.795
13,A,92,12/03/2010,148207.87,FALSE,-3.444.444.444,742.852.161,7.795
13,A,92,01/07/2011,151322.25,FALSE,-8.366.666.667,763.721.763,7.47
13,A,93,02/05/2010,43732.99,FALSE,-261.111.111,704.283.024,8.316
13,A,93,03/05/2010,44339.82,FALSE,4.805.555.556,708.245.606,8.316
13,A,93,04/02/2010,47687.74,FALSE,5.638.888.889,750.777.327,8.107
13,A,93,05/07/2010,46294.16,FALSE,6.9,778.779.577,8.107
13,A,93,06/04/2010,48257.71,FALSE,1.547.222.222,75.843.832,8.107
13,A,93,07/02/2010,47892.2,FALSE,2.601.111.111,743.380.506,7.951
13,A,93,08/06/2010,46707.03,FALSE,2.735.555.556,74.021.044,7.951
13,A,93,09/03/2010,47808.72,FALSE,1.872.777.778,757.645.803,7.951
13,A,93,10/01/2010,41820.76,FALSE,2.041.111.111,753.683.221,7.795
13,A,93,11/05/2010,45513.17,FALSE,9.977.777.778,747.871.433,7.795
13,A,93,12/03/2010,36737.42,FALSE,-3.444.444.444,742.852.161,7.795
13,A,93,01/07/2011,46353.52,FALSE,-8.366.666.667,763.721.763,7.47
13,A,94,02/05/2010,70677.59,FALSE,-261.111.111,704.283.024,8.316
13,A,94,03/05/2010,71558.59,FALSE,4.805.555.556,708.245.606,8.316
13,A,94,04/02/2010,78818.7,FALSE,5.638.888.889,750.777.327,8.107
13,A,94,05/07/2010,82383.81,FALSE,6.9,778.779.577,8.107
13,A,94,06/04/2010,79093.32,FALSE,1.547.222.222,75.843.832,8.107
13,A,94,07/02/2010,79127.9,FALSE,2.601.111.111,743.380.506,7.951
13,A,94,08/06/2010,78950.15,FALSE,2.735.555.556,74.021.044,7.951
13,A,94,09/03/2010,66431.57,FALSE,1.872.777.778,757.645.803,7.951
13,A,94,10/01/2010,55406.22,FALSE,2.041.111.111,753.683.221,7.795
13,A,94,11/05/2010,54617.95,FALSE,9.977.777.778,747.871.433,7.795
13,A,94,12/03/2010,52631.53,FALSE,-3.444.444.444,742.852.161,7.795
13,A,94,01/07/2011,65694.5,FALSE,-8.366.666.667,763.721.763,7.47
13,A,95,02/05/2010,125740.33,FALSE,-261.111.111,704.283.024,8.316
13,A,95,03/05/2010,127070.87,FALSE,4.805.555.556,708.245.606,8.316
13,A,95,04/02/2010,124168.96,FALSE,5.638.888.889,750.777.327,8.107
13,A,95,05/07/2010,139043.19,FALSE,6.9,778.779.577,8.107
13,A,95,06/04/2010,144411.12,FALSE,1.547.222.222,75.843.832,8.107
13,A,95,07/02/2010,162736.18,FALSE,2.601.111.111,743.380.506,7.951
13,A,95,08/06/2010,143416.66,FALSE,2.735.555.556,74.021.044,7.951
13,A,95,09/03/2010,138925.65,FALSE,1.872.777.778,757.645.803,7.951
13,A,95,10/01/2010,123257.24,FALSE,2.041.111.111,753.683.221,7.795
13,A,95,11/05/2010,110010.62,FALSE,9.977.777.778,747.871.433,7.795
13,A,95,12/03/2010,104516.06,FALSE,-3.444.444.444,742.852.161,7.795
13,A,95,01/07/2011,108849.85,FALSE,-8.366.666.667,763.721.763,7.47
13,A,96,02/05/2010,7508.13,FALSE,-261.111.111,704.283.024,8.316
13,A,96,03/05/2010,7620.39,FALSE,4.805.555.556,708.245.606,8.316
13,A,96,04/02/2010,10104.06,FALSE,5.638.888.889,750.777.327,8.107
13,A,96,05/07/2010,9171.8,FALSE,6.9,778.779.577,8.107
13,A,96,06/04/2010,10692.82,FALSE,1.547.222.222,75.843.832,8.107
13,A,96,07/02/2010,12897.59,FALSE,2.601.111.111,743.380.506,7.951
13,A,96,08/06/2010,10050.63,FALSE,2.735.555.556,74.021.044,7.951
13,A,96,09/03/2010,10050.84,FALSE,1.872.777.778,757.645.803,7.951
13,A,96,10/01/2010,9575.63,FALSE,2.041.111.111,753.683.221,7.795
13,A,96,11/05/2010,7696.55,FALSE,9.977.777.778,747.871.433,7.795
13,A,96,12/03/2010,6451.46,FALSE,-3.444.444.444,742.852.161,7.795
13,A,96,01/07/2011,5891.75,FALSE,-8.366.666.667,763.721.763,7.47
13,A,97,02/05/2010,24823.33,FALSE,-261.111.111,704.283.024,8.316
13,A,97,03/05/2010,24505.34,FALSE,4.805.555.556,708.245.606,8.316
13,A,97,04/02/2010,23987.75,FALSE,5.638.888.889,750.777.327,8.107
13,C,97,05/07/2010,26494.08,FALSE,6.9,778.779.577,8.107
13,A,97,06/04/2010,27457.19,FALSE,1.547.222.222,75.843.832,8.107
13,A,97,07/02/2010,30656.89,FALSE,2.601.111.111,743.380.506,7.951
13,A,97,08/06/2010,29214.39,FALSE,2.735.555.556,74.021.044,7.951
13,A,97,09/03/2010,30233,FALSE,1.872.777.778,757.645.803,7.951
13,A,97,10/01/2010,25698.58,FALSE,2.041.111.111,753.683.221,7.795
13,C,97,11/05/2010,25326.24,FALSE,9.977.777.778,747.871.433,7.795
13,A,97,12/03/2010,21708.25,FALSE,-3.444.444.444,742.852.161,7.795
13,A,97,01/07/2011,24724.72,FALSE,-8.366.666.667,763.721.763,7.47
13,A,98,02/05/2010,15204.21,FALSE,-261.111.111,704.283.024,8.316
13,C,98,03/05/2010,14791.26,FALSE,4.805.555.556,708.245.606,8.316
13,A,98,04/02/2010,17797.97,FALSE,5.638.888.889,750.777.327,8.107
13,A,98,05/07/2010,15434.98,FALSE,6.9,778.779.577,8.107
13,A,98,06/04/2010,15451.77,FALSE,1.547.222.222,75.843.832,8.107
13,A,98,07/02/2010,14023.94,FALSE,2.601.111.111,743.380.506,7.951
13,A,98,08/06/2010,14136.54,FALSE,2.735.555.556,74.021.044,7.951
13,A,98,09/03/2010,13697.94,FALSE,1.872.777.778,757.645.803,7.951
13,A,98,10/01/2010,14280.67,FALSE,2.041.111.111,753.683.221,7.795
13,A,98,11/05/2010,13518.5,FALSE,9.977.777.778,747.871.433,7.795
13,A,98,12/03/2010,13366.48,FALSE,-3.444.444.444,742.852.161,7.795
13,A,98,01/07/2011,11289.01,FALSE,-8.366.666.667,763.721.763,7.47
13,A,99,03/04/2011,600,FALSE,1.238.888.889,853.276.131,7.47
13,A,99,05/06/2011,105,FALSE,8.75,98.906.063,7.193
13,A,99,6/17/2011,50,FALSE,1.741.666.667,978.493.743,7.193
13,A,99,8/19/2011,680,FALSE,2.482.222.222,945.208.049,6.877
13,A,99,09/02/2011,60,FALSE,25,945.736.393,6.877
13,A,99,11/11/2011,75,FALSE,1,928.036.857,6.392
13,A,99,12/09/2011,455,FALSE,-3.988.888.889,882.599.243,6.392
13,A,99,01/06/2012,25,FALSE,1,813.650.305,6.104
13,A,99,02/03/2012,440,FALSE,-338.888.889,812.857.788,6.104
13,A,99,04/06/2012,120,FALSE,9.361.111.111,1.002.005.067,5.965
13,A,99,07/06/2012,0.06,FALSE,2.623.888.889,958.945.002,5.765
13,A,99,10/05/2012,1130,FALSE,16.55,1.007.816.855,5.621
14,A,1,02/05/2010,32842.31,FALSE,-2.605.555.556,73.545.534,8.992
14,A,1,03/05/2010,26460.12,FALSE,2.85,733.606.135,8.992
14,A,1,04/02/2010,148029.47,FALSE,8.744.444.444,752.890.704,8.899
14,A,1,05/07/2010,19913.34,FALSE,2.152.777.778,783.534.677,8.899
14,A,1,06/04/2010,19974.13,FALSE,2.440.555.556,752.098.188,8.899
14,A,1,07/02/2010,21878.49,FALSE,2.478.333.333,743.644.678,8.743
14,A,1,08/06/2010,19255.34,FALSE,2.509.444.444,73.545.534,8.743
14,A,1,09/03/2010,17501.45,FALSE,2.576.111.111,71.722.746,8.743
14,A,1,10/01/2010,23721.15,FALSE,2.143.333.333,715.114.083,8.724
14,A,1,11/05/2010,52501.8,FALSE,7.583.333.333,77.059.024,8.724
14,A,1,12/03/2010,34406.89,FALSE,4.961.111.111,804.668.451,8.724
14,A,1,01/07/2011,13527.45,FALSE,1.288.888.889,843.501.761,8.549
14,A,2,02/05/2010,87917.02,FALSE,-2.605.555.556,73.545.534,8.992
14,A,2,03/05/2010,87081.07,FALSE,2.85,733.606.135,8.992
14,A,2,04/02/2010,84278.19,FALSE,8.744.444.444,752.890.704,8.899
14,A,2,05/07/2010,84835.46,FALSE,2.152.777.778,783.534.677,8.899
14,A,2,06/04/2010,83362.02,FALSE,2.440.555.556,752.098.188,8.899
14,A,2,07/02/2010,90714.16,FALSE,2.478.333.333,743.644.678,8.743
14,A,2,08/06/2010,90670.74,FALSE,2.509.444.444,73.545.534,8.743
14,A,2,09/03/2010,90882.47,FALSE,2.576.111.111,71.722.746,8.743
14,A,2,10/01/2010,77368.78,FALSE,2.143.333.333,715.114.083,8.724
14,A,2,11/05/2010,79431.84,FALSE,7.583.333.333,77.059.024,8.724
14,A,2,12/03/2010,72226.9,FALSE,4.961.111.111,804.668.451,8.724
14,A,2,01/07/2011,70335.01,FALSE,1.288.888.889,843.501.761,8.549
14,A,3,02/05/2010,18487.9,FALSE,-2.605.555.556,73.545.534,8.992
14,A,3,03/05/2010,17385.89,FALSE,2.85,733.606.135,8.992
14,A,3,04/02/2010,13389.38,FALSE,8.744.444.444,752.890.704,8.899
14,A,3,05/07/2010,12252.85,FALSE,2.152.777.778,783.534.677,8.899
14,A,3,06/04/2010,11745.53,FALSE,2.440.555.556,752.098.188,8.899
14,A,3,07/02/2010,11932.11,FALSE,2.478.333.333,743.644.678,8.743
14,C,3,08/06/2010,40735.08,FALSE,2.509.444.444,73.545.534,8.743
14,A,3,09/03/2010,67775.79,FALSE,2.576.111.111,71.722.746,8.743
14,A,3,10/01/2010,12972.5,FALSE,2.143.333.333,715.114.083,8.724
14,A,3,11/05/2010,11057.98,FALSE,7.583.333.333,77.059.024,8.724
14,A,3,12/03/2010,13003.17,FALSE,4.961.111.111,804.668.451,8.724
14,A,3,01/07/2011,17591.14,FALSE,1.288.888.889,843.501.761,8.549
14,A,4,02/05/2010,66912.92,FALSE,-2.605.555.556,73.545.534,8.992
14,A,4,03/05/2010,53594.98,FALSE,2.85,733.606.135,8.992
14,C,4,04/02/2010,57585.89,FALSE,8.744.444.444,752.890.704,8.899
14,A,4,05/07/2010,58078.03,FALSE,2.152.777.778,783.534.677,8.899
14,A,4,06/04/2010,62893.74,FALSE,2.440.555.556,752.098.188,8.899
14,A,4,07/02/2010,66327.47,FALSE,2.478.333.333,743.644.678,8.743
14,A,4,08/06/2010,61959.75,FALSE,2.509.444.444,73.545.534,8.743
14,A,4,09/03/2010,64331.51,FALSE,2.576.111.111,71.722.746,8.743
14,A,4,10/01/2010,53241.75,FALSE,2.143.333.333,715.114.083,8.724
14,A,4,11/05/2010,55131.81,FALSE,7.583.333.333,77.059.024,8.724
14,C,4,12/03/2010,52124.33,FALSE,4.961.111.111,804.668.451,8.724
14,A,4,01/07/2011,55853.49,FALSE,1.288.888.889,843.501.761,8.549
14,A,5,02/05/2010,48040.92,FALSE,-2.605.555.556,73.545.534,8.992
14,A,5,03/05/2010,37936,FALSE,2.85,733.606.135,8.992
14,A,5,04/02/2010,72355.89,FALSE,8.744.444.444,752.890.704,8.899
14,A,5,05/07/2010,30234.46,FALSE,2.152.777.778,783.534.677,8.899
14,C,5,06/04/2010,27107.95,FALSE,2.440.555.556,752.098.188,8.899
14,A,5,07/02/2010,30864.19,FALSE,2.478.333.333,743.644.678,8.743
14,A,5,08/06/2010,30643.9,FALSE,2.509.444.444,73.545.534,8.743
14,A,5,09/03/2010,27472.31,FALSE,2.576.111.111,71.722.746,8.743
14,A,5,10/01/2010,30112.98,FALSE,2.143.333.333,715.114.083,8.724
14,D,5,11/05/2010,39793.99,FALSE,7.583.333.333,77.059.024,8.724
14,A,5,12/03/2010,71261.28,FALSE,4.961.111.111,804.668.451,8.724
14,A,5,01/07/2011,30926.32,FALSE,1.288.888.889,843.501.761,8.549
14,A,6,02/05/2010,8992.23,FALSE,-2.605.555.556,73.545.534,8.992
14,A,6,03/05/2010,6277.57,FALSE,2.85,733.606.135,8.992
14,D,6,04/02/2010,10609.76,FALSE,8.744.444.444,752.890.704,8.899
14,A,6,05/07/2010,9676,FALSE,2.152.777.778,783.534.677,8.899
14,A,6,06/04/2010,9597.08,FALSE,2.440.555.556,752.098.188,8.899
14,A,6,07/02/2010,10252.56,FALSE,2.478.333.333,743.644.678,8.743
14,A,6,08/06/2010,9148.79,FALSE,2.509.444.444,73.545.534,8.743
14,A,6,09/03/2010,6060.92,FALSE,2.576.111.111,71.722.746,8.743
14,A,6,10/01/2010,6948.66,FALSE,2.143.333.333,715.114.083,8.724
14,A,6,11/05/2010,9253.64,FALSE,7.583.333.333,77.059.024,8.724
14,A,6,12/03/2010,10533.51,FALSE,4.961.111.111,804.668.451,8.724
14,A,6,01/07/2011,4898.19,FALSE,1.288.888.889,843.501.761,8.549
14,A,7,02/05/2010,34413.92,FALSE,-2.605.555.556,73.545.534,8.992
14,A,7,03/05/2010,36133.89,FALSE,2.85,733.606.135,8.992
14,A,7,04/02/2010,69455.33,FALSE,8.744.444.444,752.890.704,8.899
14,A,7,05/07/2010,55025.7,FALSE,2.152.777.778,783.534.677,8.899
14,A,7,06/04/2010,92702.76,FALSE,2.440.555.556,752.098.188,8.899
14,A,7,07/02/2010,64982.82,FALSE,2.478.333.333,743.644.678,8.743
14,A,7,08/06/2010,47388.64,FALSE,2.509.444.444,73.545.534,8.743
14,A,7,09/03/2010,41177.76,FALSE,2.576.111.111,71.722.746,8.743
14,A,7,10/01/2010,35391.75,FALSE,2.143.333.333,715.114.083,8.724
14,A,7,11/05/2010,39107.64,FALSE,7.583.333.333,77.059.024,8.724
14,A,7,12/03/2010,127779,FALSE,4.961.111.111,804.668.451,8.724
14,A,7,01/07/2011,17056.69,FALSE,1.288.888.889,843.501.761,8.549
14,A,8,02/05/2010,70627.96,FALSE,-2.605.555.556,73.545.534,8.992
14,A,8,03/05/2010,60248.28,FALSE,2.85,733.606.135,8.992
14,A,8,04/02/2010,60949.99,FALSE,8.744.444.444,752.890.704,8.899
14,A,8,05/07/2010,55570.38,FALSE,2.152.777.778,783.534.677,8.899
14,A,8,06/04/2010,54826.04,FALSE,2.440.555.556,752.098.188,8.899
14,A,8,07/02/2010,58649.54,FALSE,2.478.333.333,743.644.678,8.743
14,A,8,08/06/2010,56616.09,FALSE,2.509.444.444,73.545.534,8.743
14,A,8,09/03/2010,55520.71,FALSE,2.576.111.111,71.722.746,8.743
14,A,8,10/01/2010,53151.96,FALSE,2.143.333.333,715.114.083,8.724
14,A,8,11/05/2010,55850.11,FALSE,7.583.333.333,77.059.024,8.724
14,A,8,12/03/2010,54022.42,FALSE,4.961.111.111,804.668.451,8.724
14,A,8,01/07/2011,48031.61,FALSE,1.288.888.889,843.501.761,8.549
14,A,9,02/05/2010,12532.12,FALSE,-2.605.555.556,73.545.534,8.992
14,A,9,03/05/2010,15502.71,FALSE,2.85,733.606.135,8.992
14,A,9,04/02/2010,26186.09,FALSE,8.744.444.444,752.890.704,8.899
14,A,9,05/07/2010,28826.3,FALSE,2.152.777.778,783.534.677,8.899
14,A,9,06/04/2010,37814.72,FALSE,2.440.555.556,752.098.188,8.899
14,A,9,07/02/2010,37441.24,FALSE,2.478.333.333,743.644.678,8.743
14,A,9,08/06/2010,26006.91,FALSE,2.509.444.444,73.545.534,8.743
14,A,9,09/03/2010,24137.35,FALSE,2.576.111.111,71.722.746,8.743
14,A,9,10/01/2010,19070.37,FALSE,2.143.333.333,715.114.083,8.724
14,A,9,11/05/2010,18614.4,FALSE,7.583.333.333,77.059.024,8.724
14,A,9,12/03/2010,18464.03,FALSE,4.961.111.111,804.668.451,8.724
14,A,9,01/07/2011,16528.29,FALSE,1.288.888.889,843.501.761,8.549
14,A,10,02/05/2010,22663.72,FALSE,-2.605.555.556,73.545.534,8.992
14,A,10,03/05/2010,21065.49,FALSE,2.85,733.606.135,8.992
14,D,10,04/02/2010,21912.95,FALSE,8.744.444.444,752.890.704,8.899
14,A,10,05/07/2010,22987.72,FALSE,2.152.777.778,783.534.677,8.899
14,A,10,06/04/2010,23975.9,FALSE,2.440.555.556,752.098.188,8.899
14,A,10,07/02/2010,24030.21,FALSE,2.478.333.333,743.644.678,8.743
14,A,10,08/06/2010,24420.8,FALSE,2.509.444.444,73.545.534,8.743
14,D,10,09/03/2010,19618.03,FALSE,2.576.111.111,71.722.746,8.743
14,A,10,10/01/2010,19009.79,FALSE,2.143.333.333,715.114.083,8.724
14,A,10,11/05/2010,18879.17,FALSE,7.583.333.333,77.059.024,8.724
14,A,10,12/03/2010,17750.85,FALSE,4.961.111.111,804.668.451,8.724
14,A,10,01/07/2011,17466.28,FALSE,1.288.888.889,843.501.761,8.549
14,A,11,02/05/2010,26324.34,FALSE,-2.605.555.556,73.545.534,8.992
14,A,11,03/05/2010,20528.42,FALSE,2.85,733.606.135,8.992
14,A,11,04/02/2010,18308.54,FALSE,8.744.444.444,752.890.704,8.899
14,A,11,05/07/2010,34906.95,FALSE,2.152.777.778,783.534.677,8.899
14,A,11,06/04/2010,39575.95,FALSE,2.440.555.556,752.098.188,8.899
14,A,11,07/02/2010,34266.23,FALSE,2.478.333.333,743.644.678,8.743
14,A,11,08/06/2010,19495.3,FALSE,2.509.444.444,73.545.534,8.743
14,A,11,09/03/2010,22097.29,FALSE,2.576.111.111,71.722.746,8.743
14,A,11,10/01/2010,14230.96,FALSE,2.143.333.333,715.114.083,8.724
14,A,11,11/05/2010,20191.81,FALSE,7.583.333.333,77.059.024,8.724
14,A,11,12/03/2010,27884.64,FALSE,4.961.111.111,804.668.451,8.724
14,A,11,01/07/2011,18133.17,FALSE,1.288.888.889,843.501.761,8.549
14,A,12,02/05/2010,5567.75,FALSE,-2.605.555.556,73.545.534,8.992
14,A,12,03/05/2010,6414.12,FALSE,2.85,733.606.135,8.992
14,A,12,04/02/2010,7668.7,FALSE,8.744.444.444,752.890.704,8.899
14,A,12,05/07/2010,7059.14,FALSE,2.152.777.778,783.534.677,8.899
14,A,12,06/04/2010,7139.94,FALSE,2.440.555.556,752.098.188,8.899
14,A,12,07/02/2010,6951.51,FALSE,2.478.333.333,743.644.678,8.743
14,A,12,08/06/2010,5943.05,FALSE,2.509.444.444,73.545.534,8.743
14,A,12,09/03/2010,7225.13,FALSE,2.576.111.111,71.722.746,8.743
14,A,12,10/01/2010,4593.31,FALSE,2.143.333.333,715.114.083,8.724
14,A,12,11/05/2010,5807.12,FALSE,7.583.333.333,77.059.024,8.724
14,A,12,12/03/2010,3936.55,FALSE,4.961.111.111,804.668.451,8.724
14,A,12,01/07/2011,3319.61,FALSE,1.288.888.889,843.501.761,8.549
14,A,13,02/05/2010,74119.96,FALSE,-2.605.555.556,73.545.534,8.992
14,A,13,03/05/2010,66861.96,FALSE,2.85,733.606.135,8.992
14,A,13,04/02/2010,66885.32,FALSE,8.744.444.444,752.890.704,8.899
14,A,13,05/07/2010,67876,FALSE,2.152.777.778,783.534.677,8.899
14,A,13,06/04/2010,66809.14,FALSE,2.440.555.556,752.098.188,8.899
14,A,13,07/02/2010,70444.95,FALSE,2.478.333.333,743.644.678,8.743
14,A,13,08/06/2010,67628.74,FALSE,2.509.444.444,73.545.534,8.743
14,A,13,09/03/2010,75481.36,FALSE,2.576.111.111,71.722.746,8.743
14,A,13,10/01/2010,68128.85,FALSE,2.143.333.333,715.114.083,8.724
14,A,13,11/05/2010,65310.81,FALSE,7.583.333.333,77.059.024,8.724
14,A,13,12/03/2010,56938.1,FALSE,4.961.111.111,804.668.451,8.724
14,A,13,01/07/2011,59064.45,FALSE,1.288.888.889,843.501.761,8.549
14,A,14,02/05/2010,30831.81,FALSE,-2.605.555.556,73.545.534,8.992
14,A,14,03/05/2010,32925.66,FALSE,2.85,733.606.135,8.992
14,A,14,04/02/2010,29841.82,FALSE,8.744.444.444,752.890.704,8.899
14,A,14,05/07/2010,26842.13,FALSE,2.152.777.778,783.534.677,8.899
14,A,14,06/04/2010,25948.21,FALSE,2.440.555.556,752.098.188,8.899
14,A,14,07/02/2010,24717.49,FALSE,2.478.333.333,743.644.678,8.743
14,A,14,08/06/2010,25638.11,FALSE,2.509.444.444,73.545.534,8.743
14,A,14,09/03/2010,27228.35,FALSE,2.576.111.111,71.722.746,8.743
14,A,14,10/01/2010,20288.69,FALSE,2.143.333.333,715.114.083,8.724
14,A,14,11/05/2010,26300.7,FALSE,7.583.333.333,77.059.024,8.724
14,A,14,12/03/2010,28444.45,FALSE,4.961.111.111,804.668.451,8.724
14,A,14,01/07/2011,20687.76,FALSE,1.288.888.889,843.501.761,8.549
14,A,16,02/05/2010,10433.45,FALSE,-2.605.555.556,73.545.534,8.992
14,D,16,03/05/2010,8046.72,FALSE,2.85,733.606.135,8.992
14,A,16,04/02/2010,39508.16,FALSE,8.744.444.444,752.890.704,8.899
14,A,16,05/07/2010,79777.98,FALSE,2.152.777.778,783.534.677,8.899
14,A,16,06/04/2010,114476.9,FALSE,2.440.555.556,752.098.188,8.899
14,A,16,07/02/2010,80775.7,FALSE,2.478.333.333,743.644.678,8.743
